evnt_start_time_x,mtng_date,mtng_venue_location,evnt_number,mtng_name,sport_name,Racecourse,Meeting Date,ramp_id,evnt_start_time_y,country,commission,uk_commission,ie_commission,bf_uk_volume,bf_ie_volume,pp_uk_volume,pp_ie_volume,volume,_merge
,,,1,,Horse Racing,MURRAY BRIDGE,2022-06-18,9445740,2022-06-18 03:02:00,Australia,188.2419,180.4328,7.8091,379.6167,1.1809,24.1182,15.9934,420.9092,right_only
,,,1,,Greyhound Racing,GOSFORD,2022-05-31,9386165,2022-05-31 09:56:00,Australia,32.7414,26.2941,6.4473,7.9667,0.0,95.994,7.8034,111.7641,right_only
,,,7,,Horse Racing,REDCLIFFE HARNESS,2022-06-22,9454153,2022-06-22 10:50:00,Australia,241.3854,230.68,10.7054,98.5524,7.7321,329.1137,42.7583,478.1565,right_only
,,,1,,Horse Racing,BENDIGO HARNESS,2022-06-24,9465876,2022-06-24 08:10:00,Australia,86.2809,55.055,31.2259,16.0926,10.7315,339.7759,21.817,388.417,right_only
,,,6,,Greyhound Racing,GOSFORD,2022-05-31,9387156,2022-05-31 11:47:00,Australia,57.3979,44.5261,12.8718,16.375,0.0,356.535,76.3599,449.2699,right_only
,,,4,,Horse Racing,GLOBE DERBY HARNESS,2022-06-07,9403065,2022-06-07 11:05:00,Australia,37.2456,34.9179,2.3277,4.74,0.0,78.0083,13.8799,96.6282,right_only
,,,1,,Horse Racing,MARYBOROUGH HARNESS,2022-06-03,9394553,2022-06-03 02:05:00,Australia,29.5614,25.6444,3.917,60.8379,2.1027,93.7103,34.4069,191.0578,right_only
,,,2,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-17,9444236,2022-06-17 10:53:00,Australia,36.9811,36.1342,0.8469,17.8933,0.0,43.6717,15.195,76.76,right_only
,,,9,,Greyhound Racing,WARRAGUL,2022-05-31,9383608,2022-05-31 12:34:00,Australia,59.9401,42.1217,17.8184,30.525,0.0,144.1033,31.4973,206.1256,right_only
,,,9,,Horse Racing,MOE,2022-06-05,9401780,2022-06-05 07:10:00,Australia,109.9832,92.8026,17.1806,7.125,0.0,24.8238,12.3069,44.2557,right_only
,,,3,,Horse Racing,GLOBE DERBY HARNESS,2022-06-20,9450483,2022-06-20 05:10:00,Australia,20.8129,20.0732,0.7397,16.3244,0.0,31.6477,16.5007,64.4728,right_only
,,,10,,Horse Racing,REDCLIFFE HARNESS,2022-06-23,9464184,2022-06-23 08:54:00,Australia,54.7999,44.2036,10.5963,53.1636,0.0,113.4274,18.3568,184.9478,right_only
,,,1,,Horse Racing,NEWCASTLE HARNESS,2022-06-03,9395572,2022-06-03 08:12:00,Australia,37.7691,36.7197,1.0494,25.5371,17.7593,174.2893,18.1599,235.7456,right_only
,,,9,,Horse Racing,MARBURG HARNESS,2022-06-02,9392790,2022-06-02 07:20:00,Australia,27.809,25.9778,1.8312,49.8359,0.0,43.4806,11.0621,104.3786,right_only
,,,5,,Horse Racing,ASCOT PARK (HARNESS),2022-06-06,9392178,2022-06-06 02:14:00,New Zealand,8.2661,8.2661,0.0,14.6011,0.0,234.8,109.8776,359.2787,right_only
,,,8,,Horse Racing,MILDURA HARNESS,2022-06-10,9418675,2022-06-10 07:53:00,Australia,27.2839,26.4084,0.8755,81.1635,8.5178,441.6278,95.4411,626.7502,right_only
,,,7,,Horse Racing,REDCLIFFE HARNESS,2022-06-25,9464191,2022-06-25 10:41:00,Australia,72.4291,59.2911,13.138,69.1748,0.7052,113.9356,10.9485,194.7641,right_only
,,,3,,Horse Racing,BALLARAT,2022-06-24,9469786,2022-06-24 05:00:00,Australia,110.0559,85.9054,24.1505,19.8613,4.2925,207.8705,16.6566,248.6809,right_only
,,,11,,Horse Racing,ALBION PARK HARNESS,2022-06-28,9475007,2022-06-28 09:33:00,Australia,22.1555,20.4834,1.6721,13.7046,8.7245,123.6463,15.4628,161.5382,right_only
,,,6,,Horse Racing,PORT PIRIE HARNESS,2022-05-31,9380615,2022-05-31 11:50:00,Australia,27.5642,27.1307,0.4335,20.9535,0.0,154.3603,66.892,242.2058,right_only
,,,3,,Horse Racing,NEWCASTLE HARNESS,2022-06-20,9450292,2022-06-20 05:22:00,Australia,47.0447,41.2703,5.7744,2.3119,0.0,24.3462,4.7713,31.4294,right_only
,,,1,,Horse Racing,BATHURST HARNESS,2022-06-22,9463678,2022-06-22 08:15:00,Australia,77.5994,59.6404,17.959,30.3146,0.0,73.3905,37.4583,141.1634,right_only
,,,3,,Horse Racing,PENRITH HARNESS,2022-06-09,9416611,2022-06-09 10:15:00,Australia,110.82,103.6941,7.1259,154.5879,9.825,350.396,91.332,606.1409,right_only
,,,7,,Horse Racing,ALEXANDRA PARK (HARNESS),2022-06-10,9419988,2022-06-10 10:20:00,New Zealand,3.0245,2.8797,0.1448,126.6973,0.0,69.1785,24.3096,220.1854,right_only
,,,2,,Horse Racing,MENANGLE HARNESS,2022-06-04,9395739,2022-06-04 08:50:00,Australia,58.3872,51.4538,6.9334,55.5706,34.3319,124.6928,35.8865,250.4818,right_only
,,,3,,Horse Racing,SANDOWN,2022-06-01,9391301,2022-06-01 04:00:00,Australia,100.8917,93.1171,7.7746,42.0665,0.0,195.3245,132.2232,369.6142,right_only
,,,8,,Horse Racing,CRANBOURNE,2022-06-22,9462360,2022-06-22 07:30:00,Australia,297.4011,289.6771,7.724,36.5857,26.2253,68.3496,42.2787,173.4393,right_only
,,,3,,Horse Racing,PINJARRA HARNESS,2022-06-13,9427983,2022-06-13 06:23:00,Australia,23.6556,23.6386,0.017,18.8167,0.0,193.9588,47.5913,260.3668,right_only
,,,6,,Horse Racing,MENANGLE HARNESS,2022-06-18,9444052,2022-06-18 10:50:00,Australia,58.0835,36.6658,21.4177,7.2148,0.0,30.4311,8.4204,46.0663,right_only
,,,1,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-17,9444235,2022-06-17 10:25:00,Australia,73.3867,65.714,7.6727,13.62,0.4283,52.43,15.4141,81.8924,right_only
,,,2,,Horse Racing,WANGARATTA,2022-06-16,9442704,2022-06-16 04:30:00,Australia,45.7209,45.6269,0.094,95.5606,5.4661,22.7141,14.765,138.5058,right_only
,,,3,,Horse Racing,DONALD,2022-06-18,9449183,2022-06-18 04:16:00,Australia,124.3341,118.3996,5.9345,0.1158,0.0286,17.2798,8.5882,26.0124,right_only
,,,10,,Horse Racing,REDCLIFFE HARNESS,2022-06-30,9488558,2022-06-30 08:52:00,Australia,61.4571,49.5701,11.887,89.6663,15.0563,40.1535,11.3594,156.2355,right_only
,,,2,,Horse Racing,PAKENHAM,2022-06-27,9477232,2022-06-27 04:30:00,Australia,60.5641,56.7893,3.7748,4.8137,101.2033,144.5363,28.8039,279.3572,right_only
,,,9,,Horse Racing,ALBION PARK HARNESS,2022-06-21,9450472,2022-06-21 08:48:00,Australia,30.1128,29.8899,0.2229,13.5625,0.0,57.1554,19.5674,90.2853,right_only
,,,7,,Horse Racing,NEWCASTLE HARNESS,2022-06-24,9467505,2022-06-24 11:08:00,Australia,63.688,62.7966,0.8914,26.9317,0.0,129.263,25.8379,182.0326,right_only
,,,9,,Horse Racing,BENDIGO HARNESS,2022-06-24,9465965,2022-06-24 12:00:00,Australia,33.7733,29.0986,4.6747,64.9906,0.0,55.7887,14.848,135.6273,right_only
,,,8,,Horse Racing,TOWNSVILLE,2022-05-31,9382492,2022-05-31 07:05:00,Australia,95.4781,89.1063,6.3718,99.126,8.9597,517.9962,125.6191,751.701,right_only
,,,3,,Horse Racing,BALLARAT,2022-06-06,9405171,2022-06-06 05:00:00,Australia,224.1494,163.7126,60.4368,16.5933,0.0,186.9114,38.5773,242.082,right_only
,,,8,,Horse Racing,ASCOT PARK (HARNESS),2022-06-18,9440854,2022-06-18 03:48:00,New Zealand,,,,0.0,0.0,21.2997,0.0601,21.3598,right_only
,,,10,,Horse Racing,NEWCASTLE HARNESS,2022-06-10,9420137,2022-06-10 12:44:00,Australia,68.3401,55.0035,13.3366,9.5633,0.0,23.2291,31.112,63.9044,right_only
,,,7,,Horse Racing,MORPHETTVILLE,2022-06-25,9469812,2022-06-25 06:35:00,Australia,96.7331,93.6992,3.0339,19.9131,11.057,52.5792,50.3622,133.9115,right_only
,,,8,,Horse Racing,ALBION PARK HARNESS,2022-05-31,9380601,2022-05-31 08:35:00,Australia,18.1468,17.7208,0.426,14.3671,2.8944,137.6788,16.6511,171.5914,right_only
,,,2,,Horse Racing,BENDIGO,2022-06-30,9490130,2022-06-30 04:00:00,Australia,48.8521,40.3186,8.5335,87.3886,0.0,529.4062,37.0359,653.8307,right_only
,,,4,,Horse Racing,GEELONG HARNESS,2022-06-01,9382658,2022-06-01 10:00:00,Australia,88.7142,82.0942,6.62,146.7547,0.0,321.0519,65.9291,533.7357,right_only
,,,2,,Horse Racing,ECHUCA,2022-06-25,9473605,2022-06-25 04:16:00,Australia,66.4134,66.4134,0.0,10.0,0.0,12.2615,3.9775,26.239,right_only
,,,7,,Horse Racing,ALBION PARK HARNESS,2022-06-11,9416782,2022-06-11 10:43:00,Australia,32.6299,29.1967,3.4332,14.394,42.7195,100.0365,20.7785,177.9285,right_only
,,,3,,Horse Racing,STAWELL (HARNESS),2022-06-27,9473784,2022-06-27 05:03:00,Australia,44.6799,34.6138,10.0661,5.0083,0.0,0.0,0.0,5.0083,right_only
,,,6,,Horse Racing,GLOBE DERBY HARNESS,2022-06-18,9446759,2022-06-18 12:55:00,Australia,114.0796,108.8501,5.2295,99.331,3.2205,77.7758,7.4566,187.7839,right_only
,,,7,,Horse Racing,SANDOWN,2022-06-29,9486811,2022-06-29 06:55:00,Australia,77.9692,72.8682,5.101,18.8495,18.338,30.8781,9.4399,77.5055,right_only
,,,3,,Horse Racing,REDCLIFFE HARNESS,2022-06-08,9406722,2022-06-08 08:55:00,Australia,55.0669,50.9109,4.156,21.3004,2.8432,255.7777,12.0342,291.9555,right_only
,,,9,,Horse Racing,GLOBE DERBY HARNESS,2022-06-07,9403070,2022-06-07 13:42:00,Australia,23.3733,22.0576,1.3157,12.1738,0.0,23.4317,9.3755,44.981,right_only
,,,9,,Horse Racing,MOE,2022-06-23,9465616,2022-06-23 07:30:00,Australia,305.6777,287.9187,17.759,37.4413,24.955,72.2789,39.0765,173.7517,right_only
,,,2,,Horse Racing,NARROGIN HARNESS,2022-06-18,9447296,2022-06-18 11:54:00,Australia,14.3098,12.9962,1.3136,30.1239,0.0,13.2693,0.1088,43.502,right_only
,,,2,,Horse Racing,TAMWORTH HARNESS,2022-06-02,9392341,2022-06-02 04:37:00,Australia,24.4294,23.2934,1.136,12.0131,0.0,110.7011,16.2469,138.9611,right_only
,,,7,,Horse Racing,MELTON HARNESS,2022-06-15,9429909,2022-06-15 11:00:00,Australia,28.6949,28.1739,0.521,80.269,0.0865,70.4444,14.7408,165.5407,right_only
,,,5,,Horse Racing,MORPHETTVILLE,2022-06-11,9422350,2022-06-11 05:22:00,Australia,145.1315,121.6583,23.4732,40.4055,0.0,66.7749,5.2681,112.4485,right_only
,,,7,,Horse Racing,SHEPPARTON HARNESS,2022-06-28,9473868,2022-06-28 11:00:00,Australia,29.1905,28.2759,0.9146,5.3794,0.0,158.5016,10.9655,174.8465,right_only
,,,3,,Horse Racing,CRANBOURNE,2022-06-22,9462355,2022-06-22 04:35:00,Australia,305.3443,305.0864,0.2579,10.695,43.9037,74.0888,6.9889,135.6764,right_only
,,,3,,Horse Racing,WAGGA HARNESS,2022-06-03,9395722,2022-06-03 04:42:00,Australia,32.162,27.6649,4.4971,74.7166,0.0,71.2897,2.8293,148.8356,right_only
,,,11,,Greyhound Racing,IPSWICH,2022-05-31,9385759,2022-05-31 09:22:00,Australia,82.9754,71.8879,11.0875,75.0436,0.0,415.853,16.3076,507.2042,right_only
,,,2,,Horse Racing,BUNBURY HARNESS,2022-06-29,9488338,2022-06-29 04:53:00,Australia,32.5605,24.4945,8.066,26.9362,1.6612,73.2261,9.0997,110.9232,right_only
,,,7,,Horse Racing,MENANGLE HARNESS,2022-06-28,9474833,2022-06-28 07:42:00,Australia,154.0253,99.6447,54.3806,27.487,3.7866,319.2493,5.4657,355.9886,right_only
,,,2,,Horse Racing,ALBION PARK HARNESS,2022-06-11,9416644,2022-06-11 08:18:00,Australia,40.8155,40.7386,0.0769,12.0265,0.0,53.391,4.2201,69.6376,right_only
,,,6,,Horse Racing,ALBION PARK HARNESS,2022-06-04,9392798,2022-06-04 10:46:00,Australia,26.5875,25.5936,0.9939,19.6323,0.0,140.3752,8.8811,168.8886,right_only
,,,2,,Horse Racing,BENDIGO HARNESS,2022-06-05,9397995,2022-06-05 07:57:00,Australia,,,,0.0,0.0,122.1768,52.1986,174.3754,right_only
,,,7,,Horse Racing,HAMILTON HARNESS,2022-06-17,9443852,2022-06-17 07:20:00,Australia,19.4464,18.959,0.4874,15.1613,0.0,120.1966,20.5242,155.8821,right_only
,,,5,,Horse Racing,BALAKLAVA,2022-06-29,9486818,2022-06-29 05:25:00,Australia,45.3488,38.2316,7.1172,3.6749,8.6296,66.1962,20.3141,98.8148,right_only
,,,4,,Horse Racing,ECHUCA,2022-06-02,9394346,2022-06-02 05:00:00,Australia,233.9252,192.996,40.9292,164.2161,0.0,186.7361,33.0221,383.9743,right_only
,,,2,,Horse Racing,REDCLIFFE HARNESS,2022-06-12,9423946,2022-06-12 08:23:00,Australia,42.9098,39.4852,3.4246,46.9513,0.7784,147.8241,16.8335,212.3873,right_only
,,,9,,Horse Racing,REDCLIFFE HARNESS,2022-06-16,9441358,2022-06-16 08:20:00,Australia,37.1804,31.1498,6.0306,18.1461,21.4188,44.1982,32.4118,116.1749,right_only
,,,8,,Horse Racing,SANDOWN,2022-06-29,9486812,2022-06-29 07:30:00,Australia,177.9155,86.4173,91.4982,18.726,18.338,65.5801,8.4095,111.0536,right_only
,,,2,,Horse Racing,PAKENHAM,2022-06-07,9405196,2022-06-07 04:00:00,Australia,224.1182,220.7779,3.3403,198.5119,6.6109,609.3925,118.0218,932.5371,right_only
,,,7,,Horse Racing,MENANGLE HARNESS,2022-06-04,9395745,2022-06-04 11:21:00,Australia,25.6506,22.6202,3.0304,6.8067,0.0,120.55,2.4441,129.8008,right_only
,,,10,,Horse Racing,NEWCASTLE HARNESS,2022-06-24,9467508,2022-06-24 12:37:00,Australia,123.036,103.0432,19.9928,25.6741,3.0048,132.3722,6.3955,167.4466,right_only
,,,8,,Horse Racing,MENANGLE HARNESS,2022-06-25,9463799,2022-06-25 11:48:00,Australia,62.933,58.9515,3.9815,129.5383,0.0,190.7234,15.6561,335.9178,right_only
,,,7,,Horse Racing,SANDOWN,2022-06-15,9439539,2022-06-15 06:55:00,Australia,177.7384,135.954,41.7844,76.7105,35.4672,323.1945,22.1654,457.5376,right_only
,,,2,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-24,9467871,2022-06-24 10:53:00,Australia,43.5986,40.6182,2.9804,23.7746,0.0,133.8976,4.6393,162.3115,right_only
,,,7,,Horse Racing,GEELONG,2022-06-17,9445723,2022-06-17 07:00:00,Australia,100.3713,95.587,4.7843,16.3189,9.505,127.971,29.6551,183.45,right_only
,,,2,,Horse Racing,MENANGLE HARNESS,2022-06-18,9444047,2022-06-18 08:50:00,Australia,62.9275,59.527,3.4005,2.6702,0.8588,45.9992,15.0908,64.619,right_only
,,,8,,Horse Racing,WAGGA HARNESS,2022-06-14,9431346,2022-06-14 12:40:00,Australia,62.9934,57.4441,5.5493,57.5334,0.0,76.4947,30.5898,164.6179,right_only
,,,6,,Horse Racing,STAWELL (HARNESS),2022-06-27,9473859,2022-06-27 06:48:00,Australia,50.3174,33.4276,16.8898,2.0,0.0,0.0,0.0,2.0,right_only
,,,5,,Horse Racing,NEWCASTLE HARNESS,2022-06-10,9420132,2022-06-10 10:12:00,Australia,36.41,32.4555,3.9545,34.5849,27.2573,123.7123,18.5704,204.1249,right_only
,,,3,,Horse Racing,GEELONG,2022-06-17,9445719,2022-06-17 05:00:00,Australia,52.6404,49.5165,3.1239,20.115,1.2253,157.5099,26.8059,205.6561,right_only
,,,4,,Horse Racing,TAMWORTH,2022-05-31,9382388,2022-05-31 05:10:00,Australia,134.9755,129.5572,5.4183,104.8151,0.0,791.6853,63.2148,959.7152,right_only
,,,10,,Horse Racing,ALEXANDRA PARK (HARNESS),2022-06-16,9440849,2022-06-16 10:36:00,New Zealand,3.3266,2.6919,0.6347,69.5604,21.4359,86.4805,15.3184,192.7952,right_only
,,,9,,Horse Racing,NEWCASTLE HARNESS,2022-06-17,9447099,2022-06-17 13:07:00,Australia,47.4157,36.5949,10.8208,8.53,0.8994,37.7901,8.5725,55.792,right_only
,,,1,,Horse Racing,ASHBURTON (HARNESS),2022-06-05,9395316,2022-06-05 01:18:00,New Zealand,8.0198,8.0198,0.0,19.1616,0.0,176.0197,17.1886,212.3699,right_only
,,,7,,Horse Racing,KILMORE HARNESS,2022-06-09,9415921,2022-06-09 11:00:00,Australia,50.187,47.5187,2.6683,48.0492,0.0,205.2472,83.7216,337.018,right_only
,,,5,,Horse Racing,WAGGA HARNESS,2022-06-03,9395724,2022-06-03 05:52:00,Australia,27.7791,25.489,2.2901,7.1087,0.0,441.9183,25.6761,474.7031,right_only
,,,1,,Horse Racing,ALBION PARK HARNESS,2022-06-07,9403071,2022-06-07 04:07:00,Australia,72.6211,69.2582,3.3629,1.8896,0.0,60.1643,25.0844,87.1383,right_only
,,,6,,Horse Racing,MENANGLE HARNESS,2022-06-21,9450479,2022-06-21 07:50:00,Australia,18.1776,18.1179,0.0597,0.599,0.0,17.6287,6.0288,24.2565,right_only
,,,7,,Horse Racing,ECHUCA,2022-06-25,9473642,2022-06-25 07:20:00,Australia,157.8612,150.9544,6.9068,5.75,0.0895,25.0475,7.8088,38.6958,right_only
,,,2,,Horse Racing,LAUNCESTON HARNESS,2022-06-19,9443855,2022-06-19 08:30:00,Australia,25.0903,22.548,2.5423,1.0375,1.0733,72.3121,8.2118,82.6347,right_only
,,,3,,Horse Racing,PINJARRA HARNESS,2022-06-06,9403414,2022-06-06 06:55:00,Australia,76.0191,64.139,11.8801,42.0218,0.0,59.7454,2.3917,104.1589,right_only
,,,7,,Horse Racing,STRATHALBYN,2022-06-15,9439559,2022-06-15 07:45:00,Australia,54.0116,48.7472,5.2644,20.8768,0.0,49.9557,21.7198,92.5523,right_only
,,,10,,Horse Racing,MENANGLE HARNESS,2022-06-04,9395748,2022-06-04 12:48:00,Australia,11.8546,11.825,0.0296,31.5661,0.0,16.5053,11.2523,59.3237,right_only
,,,2,,Horse Racing,ALEXANDRA PARK (HARNESS),2022-06-10,9419521,2022-06-10 08:00:00,New Zealand,9.5833,9.0555,0.5278,15.038,0.0,32.1889,2.1936,49.4205,right_only
,,,6,,Horse Racing,SANDOWN,2022-06-29,9486810,2022-06-29 06:20:00,Australia,113.5239,79.7918,33.7321,13.054,18.338,37.5106,13.3084,82.211,right_only
,,,8,,Horse Racing,MOE,2022-06-23,9465615,2022-06-23 07:00:00,Australia,126.9867,118.7824,8.2043,6.1829,7.7446,74.4138,13.2092,101.5505,right_only
,,,8,,Horse Racing,MOE,2022-06-05,9401779,2022-06-05 06:35:00,Australia,220.2941,168.5684,51.7257,0.7475,1.7164,34.1078,14.8729,51.4446,right_only
,,,6,,Horse Racing,BALAKLAVA,2022-06-08,9415109,2022-06-08 07:10:00,Australia,64.6893,62.1539,2.5354,11.0904,1.7059,24.4711,3.1729,40.4403,right_only
,,,1,,Horse Racing,ECHUCA (HARNESS),2022-06-22,9452344,2022-06-22 08:07:00,Australia,66.4633,55.6426,10.8207,68.3407,0.6449,82.0953,18.9288,170.0097,right_only
,,,6,,Horse Racing,REDCLIFFE HARNESS,2022-06-22,9454152,2022-06-22 10:20:00,Australia,60.6074,59.0174,1.59,74.3638,12.3655,219.9076,124.3411,430.978,right_only
,,,1,,Horse Racing,ALBION PARK HARNESS,2022-05-31,9380593,2022-05-31 04:22:00,Australia,28.7156,27.5925,1.1231,29.9622,0.0,163.8259,25.0135,218.8016,right_only
,,,2,,Horse Racing,LAUNCESTON HARNESS,2022-06-05,9395583,2022-06-05 08:47:00,Australia,,,,0.0,0.0,3.8216,0.0906,3.9122,right_only
,,,10,,Horse Racing,MELTON HARNESS,2022-06-18,9443878,2022-06-18 12:35:00,Australia,19.3666,13.1999,6.1667,14.4785,0.0,150.3888,6.7057,171.573,right_only
,,,2,,Horse Racing,MELTON HARNESS,2022-06-18,9443870,2022-06-18 08:32:00,Australia,86.6911,67.3624,19.3287,7.7659,0.0,42.1158,14.06,63.9417,right_only
,,,6,,Horse Racing,PAKENHAM,2022-06-21,9452756,2022-06-21 06:00:00,Australia,134.259,128.3576,5.9014,23.148,0.0,203.9238,21.6375,248.7093,right_only
,,,2,,Horse Racing,REDCLIFFE HARNESS,2022-06-23,9464176,2022-06-23 04:17:00,Australia,33.7267,31.7336,1.9931,2.5025,0.0,20.15,0.5092,23.1617,right_only
,,,7,,Horse Racing,CASTERTON,2022-06-12,9426139,2022-06-12 05:55:00,Australia,128.685,72.9388,55.7462,53.115,8.5782,39.5339,11.9598,113.1869,right_only
,,,2,,Horse Racing,PENRITH HARNESS,2022-06-30,9488227,2022-06-30 09:50:00,Australia,44.2418,36.7799,7.4619,56.125,0.0,113.2315,8.1797,177.5362,right_only
,,,6,,Horse Racing,COWRA (HARNESS),2022-06-19,9447108,2022-06-19 05:55:00,Australia,39.7282,39.1196,0.6086,9.3425,0.0,0.0,0.0,9.3425,right_only
,,,10,,Horse Racing,ALBION PARK HARNESS,2022-06-24,9467690,2022-06-24 13:35:00,Australia,34.0302,24.5411,9.4891,17.392,0.0,31.2477,6.6887,55.3284,right_only
,,,9,,Horse Racing,MURRAY BRIDGE,2022-06-18,9445748,2022-06-18 07:52:00,Australia,103.0903,54.6307,48.4596,23.1619,0.0,9.0109,11.1446,43.3174,right_only
,,,2,,Horse Racing,CANBERRA (HARNESS),2022-06-13,9427595,2022-06-13 09:47:00,Australia,19.6581,19.009,0.6491,89.57,0.8564,264.2496,93.3642,448.0402,right_only
,,,1,,Horse Racing,GLOBE DERBY HARNESS,2022-06-07,9403062,2022-06-07 09:32:00,Australia,59.7469,55.2581,4.4888,7.4892,0.0,50.063,8.316,65.8682,right_only
,,,5,,Horse Racing,MELTON HARNESS,2022-06-15,9429907,2022-06-15 10:00:00,Australia,71.1537,70.2424,0.9113,23.4025,1.7301,319.7052,31.5717,376.4095,right_only
,,,7,,Horse Racing,WANGARATTA,2022-06-16,9442735,2022-06-16 07:00:00,Australia,60.0596,55.1554,4.9042,69.1049,9.7914,89.868,4.7442,173.5085,right_only
,,,5,,Horse Racing,SALE,2022-06-08,9415118,2022-06-08 05:45:00,Australia,74.5065,62.1065,12.4,7.4949,0.3656,146.7441,12.18,166.7846,right_only
,,,9,,Horse Racing,REDCLIFFE HARNESS,2022-06-25,9464193,2022-06-25 11:41:00,Australia,92.5496,63.965,28.5846,8.0779,2.795,23.7914,7.1641,41.8284,right_only
,,,5,,Horse Racing,COWRA (HARNESS),2022-06-12,9423935,2022-06-12 05:10:00,Australia,3.4885,3.4885,0.0,6.0833,0.0,0.0,0.0,6.0833,right_only
,,,9,,Horse Racing,ALBION PARK HARNESS,2022-06-03,9395570,2022-06-03 12:44:00,Australia,52.0578,51.7384,0.3194,21.4677,19.2571,370.2009,22.5159,433.4416,right_only
,,,4,,Horse Racing,BATHURST HARNESS,2022-06-22,9463773,2022-06-22 09:37:00,Australia,80.3445,71.6802,8.6643,29.2335,1.7197,203.3723,19.3962,253.7217,right_only
,,,3,,Horse Racing,MELTON HARNESS,2022-06-15,9429719,2022-06-15 08:59:00,Australia,24.5238,23.3676,1.1562,130.6871,2.6816,26.2374,4.8979,164.504,right_only
,,,7,,Horse Racing,PARKES HARNESS,2022-06-25,9471704,2022-06-25 12:32:00,Australia,51.2847,48.5779,2.7068,39.9443,0.0,65.8289,17.3384,123.1116,right_only
,,,7,,Horse Racing,REDCLIFFE HARNESS,2022-06-19,9447291,2022-06-19 11:02:00,Australia,44.5225,41.9865,2.536,130.856,0.0,184.6186,55.1863,370.6609,right_only
,,,8,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-17,9444242,2022-06-17 13:54:00,Australia,13.6889,13.031,0.6579,7.4716,0.0,71.0675,0.1884,78.7275,right_only
,,,9,,Horse Racing,NEWCASTLE HARNESS,2022-06-24,9467507,2022-06-24 12:07:00,Australia,25.2645,25.2645,0.0,8.7351,0.0,52.5739,31.4017,92.7107,right_only
,,,8,,Horse Racing,GEELONG,2022-06-05,9401701,2022-06-05 07:35:00,Australia,17.1819,9.2094,7.9725,24.3627,0.0,157.4975,54.191,236.0512,right_only
,,,11,,Horse Racing,CHARLTON HARNESS,2022-06-20,9449398,2022-06-20 07:44:00,Australia,25.4625,24.3791,1.0834,12.781,0.885,125.5641,20.3401,159.5702,right_only
,,,6,,Horse Racing,REDCLIFFE HARNESS,2022-06-08,9406781,2022-06-08 10:30:00,Australia,22.7913,19.4164,3.3749,27.3949,0.0,163.6823,21.5225,212.5997,right_only
,,,10,,Horse Racing,MILDURA HARNESS,2022-06-03,9395140,2022-06-03 12:37:00,Australia,23.6982,22.1519,1.5463,6.6314,0.0,28.3283,23.3939,58.3536,right_only
,,,6,,Horse Racing,TAMWORTH HARNESS,2022-06-30,9488351,2022-06-30 07:03:00,Australia,38.3782,32.3038,6.0744,108.9947,0.0,82.8692,57.9803,249.8442,right_only
,,,7,,Horse Racing,ALBION PARK HARNESS,2022-06-14,9427583,2022-06-14 08:20:00,Australia,70.6487,62.1852,8.4635,14.8363,2.5878,61.0264,3.0974,81.5479,right_only
,,,6,,Horse Racing,REDCLIFFE HARNESS,2022-06-30,9488554,2022-06-30 06:45:00,Australia,52.7568,48.1151,4.6417,4.8258,8.6036,63.2336,13.5265,90.1895,right_only
,,,3,,Horse Racing,PENRITH HARNESS,2022-06-16,9444007,2022-06-16 10:15:00,Australia,35.9443,29.7775,6.1668,115.9161,8.6318,111.716,56.7079,292.9718,right_only
,,,5,,Horse Racing,BENDIGO HARNESS,2022-06-05,9398028,2022-06-05 09:43:00,Australia,94.5106,86.8179,7.6927,46.256,8.5822,219.5552,41.7499,316.1433,right_only
,,,8,,Horse Racing,TAMWORTH,2022-05-31,9382392,2022-05-31 07:35:00,Australia,88.3692,60.302,28.0672,166.5857,0.0,631.8445,34.2046,832.6348,right_only
,,,2,,Horse Racing,REDCLIFFE HARNESS,2022-06-30,9488550,2022-06-30 04:17:00,Australia,22.3743,22.3743,0.0,15.5206,0.0,186.1528,11.8718,213.5452,right_only
,,,3,,Horse Racing,REDCLIFFE HARNESS,2022-06-05,9399427,2022-06-05 09:05:00,Australia,18.4169,17.8774,0.5395,30.5256,11.4429,172.9833,39.8231,254.7749,right_only
,,,10,,Horse Racing,ADDINGTON (HARNESS),2022-06-09,9420213,2022-06-09 09:51:00,New Zealand,9.2651,9.2651,0.0,43.9792,5.9752,63.7932,27.9668,141.7144,right_only
,,,3,,Horse Racing,NEWCASTLE HARNESS,2022-06-17,9447093,2022-06-17 10:07:00,Australia,44.0137,34.5098,9.5039,11.8083,0.4283,72.748,27.1034,112.088,right_only
,,,2,,Horse Racing,SWAN HILL,2022-06-12,9426117,2022-06-12 03:15:00,Australia,65.0649,58.6944,6.3705,10.7626,0.0,41.2043,41.0637,93.0306,right_only
,,,7,,Horse Racing,KILMORE HARNESS,2022-06-21,9449405,2022-06-21 11:00:00,Australia,43.2029,42.713,0.4899,73.5153,7.2993,125.6118,53.3585,259.7849,right_only
,,,8,,Horse Racing,NEWCASTLE HARNESS,2022-06-03,9395737,2022-06-03 11:40:00,Australia,,,,0.5599,0.0,14.8648,0.6556,16.0803,right_only
